PORTFOLIO,INITIAL_INVESTMENT_STOCKS
FWC,19400.0
KRM,19400.0
ONH,19400.0
NEK,8166.666666666667
MTFS,8166.666666666667
ABT,8166.666666666667
EG,8166.666666666667
PG,8166.666666666667
OOGGL,8166.666666666667
HD,11500.0
ABT,11500.0
ABC,11500.0
AB,11500.0
TWM,11500.0
CCSO,11500.0
JJN,500000.0
MMM,500000.0
PG,2500.0
ONH,2500.0
NEK,1111.111111111111
TWM,1111.111111111111
MMM,1111.111111111111
MTFS,1111.111111111111
PEP,1111.111111111111
EPF,1111.111111111111
DMC,1111.111111111111
MPJ,1111.111111111111
CCSO,1111.111111111111
KRM,11250.0
LTSA,11250.0
GMNA,11250.0
TWM,11250.0
ALPA,2500.0
PG,2500.0
OOGGL,2500.0
OK,2500.0
HD,500000.0
JJN,500000.0
ALPA,6125.0
GMNA,6125.0
ONH,6125.0
OK,6125.0
MPJ,6125.0
EG,6125.0
JJN,6125.0
ABC,6125.0
ABC,13333.333333333334
MMM,13333.333333333334
ONH,13333.333333333334
PEP,7142.857142857143
TCA,7142.857142857143
OK,7142.857142857143
JJN,7142.857142857143
NEK,7142.857142857143
LTSA,7142.857142857143
EG,7142.857142857143
OK,24250.0
LTSA,24250.0
HD,24250.0
OCST,24250.0
PEP,6666.666666666667
SM,6666.666666666667
AB,6666.666666666667
MMM,6666.666666666667
NTIC,6666.666666666667
FWC,6666.666666666667
NTIC,13750.0
AB,13750.0
EPF,13750.0
FWC,13750.0
FWC,22000.0
LTSA,22000.0
TWM,22000.0
TCA,22000.0
EPF,3666.6666666666665
DMC,3666.6666666666665
PEP,3666.6666666666665
OCST,2200.0
AB,2200.0
ABC,2200.0
EPF,2200.0
ONH,2200.0
TWM,200000.0
MTFS,200000.0
KRM,200000.0
DMC,200000.0
AB,200000.0
ALPA,125000.0
KRM,125000.0
NTIC,125000.0
ABT,125000.0
EG,125000.0
NEK,125000.0
DMC,125000.0
LTSA,125000.0
DMC,13333.333333333334
PG,13333.333333333334
GMNA,13333.333333333334
TWM,1666.6666666666667
ALPA,1666.6666666666667
ONH,1666.6666666666667
PEP,9166.666666666666
NTIC,9166.666666666666
ALPA,9166.666666666666
MTFS,9166.666666666666
KRM,9166.666666666666
LTSA,9166.666666666666
TWM,10000.0
FWC,10000.0
ALPA,10000.0
LTSA,10000.0
GS,3333.3333333333335
ABT,3333.3333333333335
CCSO,3333.3333333333335
OK,6666.666666666667
LTSA,6666.666666666667
FWC,6666.666666666667
EG,6666.666666666667
MMM,6666.666666666667
TWM,6666.666666666667
EPF,9000.0
NTIC,9000.0
SM,9000.0
FWC,9000.0
MTFS,9000.0
ALPA,7500.0
LTSA,7500.0
TWM,7500.0
OK,7500.0
SM,7500.0
MMM,7500.0
MTFS,16333.333333333334
KRM,16333.333333333334
GS,16333.333333333334
OCST,333333.3333333333
OOGGL,333333.3333333333
ALPA,333333.3333333333
NTIC,3333.3333333333335
LTSA,3333.3333333333335
ONH,3333.3333333333335
FWC,5000.0
ALPA,5000.0
TWM,5000.0
DMC,5000.0
ABC,5000.0
PG,5000.0
OOGGL,5000.0
MTFS,5000.0
LTSA,5000.0
HD,5555.555555555556
EG,5555.555555555556
OCST,5555.555555555556
GMNA,5555.555555555556
ABT,5555.555555555556
MZNA,5555.555555555556
FWC,5555.555555555556
TCA,5555.555555555556
EPF,5555.555555555556
ABT,1375.0
NTIC,1375.0
MMM,1375.0
PEP,1375.0
JJN,1375.0
OCST,1375.0
LTSA,1375.0
AB,1375.0
CCSO,20000.0
ALPA,20000.0
PG,13800.0
OOGGL,13800.0
ABT,13800.0
EPF,13800.0
NTIC,13800.0
OCST,15000.0
DMC,15000.0
MMM,15000.0
EPF,333333.3333333333
PG,333333.3333333333
TCA,333333.3333333333
OCST,200.0
NEK,200.0
GS,200.0
MMM,200.0
ONH,200.0
KRM,13800.0
AB,13800.0
SM,13800.0
LTSA,13800.0
TWM,13800.0
SM,10777.777777777777
ABT,10777.777777777777
OCST,10777.777777777777
NEK,10777.777777777777
ONH,10777.777777777777
PG,10777.777777777777
MPJ,10777.777777777777
EPF,10777.777777777777
EG,10777.777777777777
MTFS,2000.0
ALPA,2000.0
DMC,2000.0
OK,2000.0
MPJ,2000.0
OOGGL,2500.0
GS,2500.0
OCST,2500.0
NTIC,2500.0
CCSO,5500.0
ABC,5500.0
HD,15000.0
EPF,15000.0
ABT,15000.0
CCSO,125000.0
OCST,125000.0
ABT,125000.0
PG,125000.0
TWM,125000.0
JJN,125000.0
SM,125000.0
NEK,125000.0
MPJ,500000.0
TCA,500000.0
JJN,16166.666666666666
MPJ,16166.666666666666
ABT,16166.666666666666
ALPA,16166.666666666666
DMC,16166.666666666666
FWC,16166.666666666666
OCST,7142.857142857143
GMNA,7142.857142857143
LTSA,7142.857142857143
AB,7142.857142857143
JJN,7142.857142857143
NTIC,7142.857142857143
KRM,7142.857142857143
OK,17600.0
ABT,17600.0
PEP,17600.0
FWC,17600.0
NTIC,17600.0
NTIC,8625.0
JJN,8625.0
HD,8625.0
OK,8625.0
GMNA,8625.0
SM,8625.0
KRM,8625.0
MPJ,8625.0
ABC,1000.0
KRM,1000.0
OCST,1000.0
MZNA,1000.0
TCA,1000.0
ONH,19400.0
JJN,19400.0
OK,19400.0
NEK,19400.0
MTFS,19400.0
HD,333333.3333333333
TCA,333333.3333333333
ABC,333333.3333333333
NEK,250000.0
ALPA,250000.0
GMNA,250000.0
CCSO,250000.0
OCST,200000.0
LTSA,200000.0
OK,200000.0
HD,200000.0
AB,200000.0
LTSA,12857.142857142857
MZNA,12857.142857142857
ALPA,12857.142857142857
EG,12857.142857142857
GS,12857.142857142857
HD,12857.142857142857
EPF,12857.142857142857
ABC,7857.142857142857
CCSO,7857.142857142857
EG,7857.142857142857
GS,7857.142857142857
OOGGL,7857.142857142857
HD,7857.142857142857
ABT,7857.142857142857
ALPA,20000.0
ABC,20000.0
HD,20000.0
PG,20000.0
FWC,16666.666666666668
OK,16666.666666666668
MZNA,16666.666666666668
OOGGL,1666.6666666666667
TWM,1666.6666666666667
TCA,1666.6666666666667
EG,1666.6666666666667
PG,1666.6666666666667
NEK,1666.6666666666667
ALPA,2500.0
MZNA,2500.0
EPF,2500.0
KRM,2500.0
JJN,6666.666666666667
AB,6666.666666666667
GMNA,6666.666666666667
SM,6666.666666666667
OCST,6666.666666666667
OOGGL,6666.666666666667
AB,34500.0
OOGGL,34500.0
HD,11250.0
NTIC,11250.0
SM,11250.0
KRM,11250.0
GS,11250.0
OK,11250.0
OCST,11250.0
TCA,11250.0
EPF,12125.0
LTSA,12125.0
TWM,12125.0
FWC,12125.0
AB,12125.0
KRM,12125.0
ABT,12125.0
OOGGL,12125.0
PG,16000.0
GMNA,16000.0
MTFS,16000.0
OCST,16000.0
SM,16000.0
NTIC,16000.0
GMNA,16000.0
FWC,16000.0
NEK,16000.0
MTFS,16000.0
FWC,13333.333333333334
HD,13333.333333333334
MMM,13333.333333333334
OOGGL,11000.0
MTFS,11000.0
MZNA,11000.0
PG,11000.0
EPF,11000.0
NTIC,11000.0
HD,11000.0
OK,11000.0
NTIC,11428.57142857143
GS,11428.57142857143
MTFS,11428.57142857143
HD,11428.57142857143
PG,11428.57142857143
EPF,11428.57142857143
NEK,11428.57142857143
OCST,22000.0
TWM,22000.0
HD,22000.0
FWC,22000.0
NTIC,16166.666666666666
NEK,16166.666666666666
FWC,16166.666666666666
JJN,16166.666666666666
MMM,16166.666666666666
ABT,16166.666666666666
EPF,26666.666666666668
MTFS,26666.666666666668
ABT,26666.666666666668
MPJ,7500.0
KRM,7500.0
GS,7500.0
TWM,7500.0
TCA,7500.0
ONH,7500.0
GS,15000.0
MZNA,15000.0
ONH,15000.0
OK,15000.0
KRM,15000.0
ABC,15000.0
GMNA,16666.666666666668
ONH,16666.666666666668
NTIC,16666.666666666668
MPJ,11500.0
GMNA,11500.0
OOGGL,11500.0
OK,11500.0
MZNA,11500.0
GS,11500.0
MMM,13333.333333333334
OOGGL,13333.333333333334
MZNA,13333.333333333334
MPJ,13333.333333333334
GMNA,13333.333333333334
OK,13333.333333333334
LTSA,12250.0
EPF,12250.0
MMM,12250.0
ABT,12250.0
PEP,16666.666666666668
OCST,16666.666666666668
ABT,16666.666666666668
OK,10000.0
TCA,10000.0
ABT,10000.0
EG,10000.0
OOGGL,200000.0
NTIC,200000.0
JJN,200000.0
AB,200000.0
ALPA,200000.0
TCA,5000.0
MMM,5000.0
ABC,5000.0
ALPA,5000.0
GMNA,5000.0
DMC,5000.0
NTIC,5000.0
EPF,5000.0
OCST,5000.0
ABC,1571.4285714285713
ABT,1571.4285714285713
LTSA,1571.4285714285713
ALPA,1571.4285714285713
OK,1571.4285714285713
AB,1571.4285714285713
MMM,1571.4285714285713
PEP,8000.0
KRM,8000.0
JJN,8000.0
ONH,8000.0
FWC,8000.0
OK,7000.0
EG,7000.0
MPJ,7000.0
GS,7000.0
ALPA,7000.0
JJN,7000.0
EPF,7000.0
MPJ,6125.0
OCST,6125.0
LTSA,6125.0
ABC,6125.0
DMC,6125.0
TWM,6125.0
NTIC,6125.0
ABT,6125.0
KRM,333333.3333333333
PG,333333.3333333333
SM,333333.3333333333
SM,15000.0
ABT,15000.0
TWM,15000.0
HD,142.85714285714286
SM,142.85714285714286
EPF,142.85714285714286
MPJ,142.85714285714286
DMC,142.85714285714286
JJN,142.85714285714286
MMM,142.85714285714286
PG,24250.0
OOGGL,24250.0
DMC,24250.0
KRM,24250.0
ONH,2000.0
TCA,2000.0
OK,2000.0
FWC,2000.0
TWM,2000.0
HD,4444.444444444444
SM,4444.444444444444
FWC,4444.444444444444
EPF,4444.444444444444
OOGGL,4444.444444444444
TWM,4444.444444444444
EG,4444.444444444444
GS,4444.444444444444
ONH,4444.444444444444
ABT,20000.0
CCSO,20000.0
PEP,20000.0
GMNA,20000.0
KRM,11000.0
MMM,11000.0
NTIC,11000.0
LTSA,11000.0
GS,11000.0
GS,18333.333333333332
CCSO,18333.333333333332
TCA,18333.333333333332
FWC,714.2857142857143
SM,714.2857142857143
KRM,714.2857142857143
NEK,714.2857142857143
ONH,714.2857142857143
LTSA,714.2857142857143
EG,714.2857142857143
MPJ,333333.3333333333
CCSO,333333.3333333333
OK,333333.3333333333
LTSA,18333.333333333332
ALPA,18333.333333333332
OCST,18333.333333333332
MPJ,8000.0
ABC,8000.0
EG,8000.0
HD,8000.0
EPF,8000.0
HD,16166.666666666666
TCA,16166.666666666666
PEP,16166.666666666666
ABC,16166.666666666666
DMC,16166.666666666666
JJN,16166.666666666666
SM,833.3333333333334
PG,833.3333333333334
TCA,833.3333333333334
ABT,833.3333333333334
TWM,833.3333333333334
MPJ,833.3333333333334
ALPA,25000.0
PEP,25000.0
EG,16666.666666666668
PEP,16666.666666666668
EPF,16666.666666666668
GS,13333.333333333334
DMC,13333.333333333334
CCSO,13333.333333333334
AB,11250.0
ABC,11250.0
KRM,11250.0
HD,11250.0
NTIC,12125.0
PEP,12125.0
JJN,12125.0
HD,12125.0
ABC,12125.0
EPF,12125.0
ONH,12125.0
CCSO,12125.0
MZNA,18333.333333333332
PEP,18333.333333333332
MPJ,18333.333333333332
NTIC,250.0
GMNA,250.0
FWC,250.0
TCA,250.0
EPF,250000.0
MTFS,250000.0
TCA,250000.0
OCST,250000.0
ALPA,1833.3333333333333
MMM,1833.3333333333333
DMC,1833.3333333333333
LTSA,1833.3333333333333
MZNA,1833.3333333333333
CCSO,1833.3333333333333
EPF,9166.666666666666
CCSO,9166.666666666666
ABT,9166.666666666666
GMNA,9166.666666666666
SM,9166.666666666666
TWM,9166.666666666666
PG,16000.0
EPF,16000.0
SM,16000.0
EG,16000.0
GMNA,16000.0
EG,13333.333333333334
PEP,13333.333333333334
AB,13333.333333333334
CCSO,1250.0
ABT,1250.0
GS,1250.0
AB,1250.0
LTSA,333333.3333333333
EPF,333333.3333333333
OCST,333333.3333333333
JJN,1833.3333333333333
NTIC,1833.3333333333333
MTFS,1833.3333333333333
ONH,1833.3333333333333
AB,1833.3333333333333
GMNA,1833.3333333333333
OK,250.0
AB,250.0
PEP,250.0
MMM,250.0
ABC,34500.0
TCA,34500.0
GMNA,9800.0
JJN,9800.0
FWC,9800.0
OK,9800.0
MMM,9800.0
MTFS,23000.0
CCSO,23000.0
EG,23000.0
GS,12571.42857142857
EPF,12571.42857142857
FWC,12571.42857142857
EG,12571.42857142857
MZNA,12571.42857142857
TWM,12571.42857142857
ABT,12571.42857142857
OOGGL,2500.0
MTFS,2500.0
MZNA,1250.0
ALPA,1250.0
DMC,1250.0
OK,1250.0
ABC,20000.0
FWC,20000.0
TCA,1375.0
KRM,1375.0
SM,1375.0
FWC,1375.0
GS,1375.0
PG,1375.0
JJN,1375.0
EG,1375.0
PEP,2200.0
AB,2200.0
HD,2200.0
LTSA,2200.0
EG,2200.0
OCST,13800.0
OK,13800.0
GS,13800.0
SM,13800.0
MTFS,13800.0
GS,22500.0
TWM,22500.0
FWC,22500.0
SM,22500.0
KRM,1666.6666666666667
NTIC,1666.6666666666667
TWM,1666.6666666666667
PEP,1666.6666666666667
TCA,1666.6666666666667
OCST,1666.6666666666667
ONH,23000.0
MPJ,23000.0
NTIC,23000.0
AB,5625.0
MTFS,5625.0
TWM,5625.0
TCA,5625.0
NTIC,5625.0
MPJ,5625.0
JJN,5625.0
CCSO,5625.0
ONH,20000.0
GS,20000.0
PEP,142857.14285714287
PG,142857.14285714287
ABC,142857.14285714287
GMNA,142857.14285714287
NEK,142857.14285714287
MPJ,142857.14285714287
GS,142857.14285714287
OK,20000.0
OCST,20000.0
NTIC,18000.0
TCA,18000.0
ALPA,18000.0
OK,18000.0
HD,18000.0
OOGGL,500000.0
GS,500000.0
MMM,5625.0
OK,5625.0
OOGGL,5625.0
NEK,5625.0
AB,5625.0
SM,5625.0
OCST,5625.0
MPJ,5625.0
MZNA,44000.0
MMM,44000.0
ABT,1571.4285714285713
PG,1571.4285714285713
DMC,1571.4285714285713
MMM,1571.4285714285713
FWC,1571.4285714285713
MZNA,1571.4285714285713
ALPA,1571.4285714285713
HD,22500.0
SM,22500.0
DMC,22500.0
GMNA,22500.0
SM,16000.0
KRM,16000.0
CCSO,16000.0
MZNA,16000.0
MTFS,16000.0
SM,1250.0
EPF,1250.0
LTSA,1250.0
DMC,1250.0
HD,1833.3333333333333
ONH,1833.3333333333333
ABC,1833.3333333333333
KRM,1833.3333333333333
EPF,1833.3333333333333
MMM,1833.3333333333333
EG,10000.0
DMC,10000.0
GS,10000.0
TWM,10000.0
MMM,10000.0
HD,10000.0
NEK,10000.0
MPJ,10000.0
FWC,10000.0
TWM,30000.0
ALPA,30000.0
HD,30000.0
MMM,2500.0
MZNA,2500.0
NEK,2500.0
AB,2500.0
MTFS,142.85714285714286
EPF,142.85714285714286
GS,142.85714285714286
MPJ,142.85714285714286
MZNA,142.85714285714286
OCST,142.85714285714286
NEK,142.85714285714286
PG,111111.11111111111
EG,111111.11111111111
EPF,111111.11111111111
CCSO,111111.11111111111
PEP,111111.11111111111
ONH,111111.11111111111
TCA,111111.11111111111
OK,111111.11111111111
GMNA,111111.11111111111
GMNA,6125.0
EG,6125.0
TWM,6125.0
NEK,6125.0
OK,6125.0
DMC,6125.0
GS,6125.0
PG,6125.0
EG,13800.0
FWC,13800.0
TCA,13800.0
DMC,13800.0
TWM,13800.0
OOGGL,48500.0
MPJ,48500.0
OOGGL,111111.11111111111
ONH,111111.11111111111
ALPA,111111.11111111111
PG,111111.11111111111
MPJ,111111.11111111111
PEP,111111.11111111111
DMC,111111.11111111111
GMNA,111111.11111111111
MMM,111111.11111111111
TCA,250000.0
FWC,250000.0
GS,250000.0
MPJ,250000.0
MTFS,2000.0
TWM,2000.0
PEP,2000.0
KRM,2000.0
TCA,2000.0
SM,20000.0
TCA,20000.0
ABC,20000.0
GS,20000.0
MMM,2750.0
ONH,2750.0
SM,2750.0
DMC,2750.0
AB,333.3333333333333
GS,333.3333333333333
EPF,333.3333333333333
MTFS,26666.666666666668
ABT,26666.666666666668
ABC,26666.666666666668
NTIC,6666.666666666667
SM,6666.666666666667
EG,6666.666666666667
MMM,6666.666666666667
HD,6666.666666666667
PG,6666.666666666667
PEP,11500.0
OK,11500.0
CCSO,11500.0
GS,11500.0
ABC,11500.0
SM,11500.0
CCSO,142.85714285714286
TCA,142.85714285714286
GMNA,142.85714285714286
EG,142.85714285714286
MZNA,142.85714285714286
GS,142.85714285714286
ONH,142.85714285714286
PEP,9800.0
MTFS,9800.0
GS,9800.0
CCSO,9800.0
SM,9800.0
LTSA,5000.0
KRM,5000.0
CCSO,5000.0
HD,5000.0
DMC,5000.0
ALPA,5000.0
OOGGL,5000.0
ABT,5000.0
SM,11428.57142857143
EPF,11428.57142857143
ALPA,11428.57142857143
HD,11428.57142857143
ABC,11428.57142857143
NEK,11428.57142857143
LTSA,11428.57142857143
FWC,166.66666666666666
OCST,166.66666666666666
HD,166.66666666666666
EPF,166.66666666666666
EG,166.66666666666666
MMM,166.66666666666666
TWM,500000.0
OK,500000.0
MMM,32333.333333333332
OOGGL,32333.333333333332
EPF,32333.333333333332
EPF,5000.0
CCSO,5000.0
OCST,12571.42857142857
OOGGL,12571.42857142857
DMC,12571.42857142857
MZNA,12571.42857142857
PG,12571.42857142857
KRM,12571.42857142857
TWM,12571.42857142857
FWC,1666.6666666666667
GS,1666.6666666666667
EPF,1666.6666666666667
TWM,1666.6666666666667
ABT,1666.6666666666667
MPJ,1666.6666666666667
OK,1375.0
PEP,1375.0
EPF,1375.0
TCA,1375.0
CCSO,1375.0
DMC,1375.0
NTIC,1375.0
EG,1375.0
TWM,500000.0
NEK,500000.0
OK,500.0
PEP,500.0
ABT,18000.0
SM,18000.0
ABC,18000.0
NTIC,18000.0
FWC,18000.0
HD,24250.0
ALPA,24250.0
OK,24250.0
MTFS,24250.0
OK,714.2857142857143
ABT,714.2857142857143
MZNA,714.2857142857143
MPJ,714.2857142857143
PEP,714.2857142857143
PG,714.2857142857143
ONH,714.2857142857143
GMNA,17250.0
HD,17250.0
OOGGL,17250.0
CCSO,17250.0
ALPA,333333.3333333333
OK,333333.3333333333
SM,333333.3333333333
FWC,833.3333333333334
ONH,833.3333333333334
MPJ,833.3333333333334
EPF,833.3333333333334
ABC,833.3333333333334
PEP,833.3333333333334
MMM,6428.571428571428
LTSA,6428.571428571428
OCST,6428.571428571428
ALPA,6428.571428571428
ABT,6428.571428571428
MTFS,6428.571428571428
DMC,6428.571428571428
MTFS,6125.0
OOGGL,6125.0
ALPA,6125.0
AB,6125.0
GS,6125.0
MZNA,6125.0
HD,6125.0
NEK,6125.0
ONH,6125.0
MMM,6125.0
OCST,6125.0
PEP,6125.0
ALPA,6125.0
FWC,6125.0
HD,6125.0
TWM,6125.0
GMNA,1666.6666666666667
ABC,1666.6666666666667
FWC,1666.6666666666667
AB,12250.0
GMNA,12250.0
TWM,12250.0
CCSO,12250.0
NEK,5444.444444444444
GMNA,5444.444444444444
PEP,5444.444444444444
EG,5444.444444444444
OK,5444.444444444444
MZNA,5444.444444444444
TCA,5444.444444444444
OCST,5444.444444444444
ALPA,5444.444444444444
DMC,250.0
OOGGL,250.0
ABT,250.0
GS,250.0
KRM,125000.0
EPF,125000.0
SM,125000.0
GS,125000.0
JJN,125000.0
PEP,125000.0
OCST,125000.0
NEK,125000.0
ABC,1833.3333333333333
TWM,1833.3333333333333
ALPA,1833.3333333333333
OK,1833.3333333333333
GMNA,1833.3333333333333
DMC,1833.3333333333333
MTFS,333.3333333333333
CCSO,333.3333333333333
PG,333.3333333333333
ABT,9800.0
JJN,9800.0
MZNA,9800.0
DMC,9800.0
ONH,9800.0
MMM,13800.0
NTIC,13800.0
AB,13800.0
NEK,13800.0
ABC,13800.0
PEP,18000.0
TWM,18000.0
ALPA,18000.0
GMNA,18000.0
DMC,18000.0
MTFS,48500.0
NEK,48500.0
ABC,333333.3333333333
KRM,333333.3333333333
DMC,333333.3333333333
ALPA,1000.0
MMM,1000.0
MTFS,1000.0
ONH,1000.0
KRM,1000.0
GS,166666.66666666666
ABT,166666.66666666666
AB,166666.66666666666
CCSO,166666.66666666666
OCST,166666.66666666666
MMM,166666.66666666666
NTIC,1250.0
HD,1250.0
EG,1250.0
MTFS,1250.0
DMC,16333.333333333334
HD,16333.333333333334
OCST,16333.333333333334
PEP,11428.57142857143
ABC,11428.57142857143
OCST,11428.57142857143
OOGGL,11428.57142857143
MMM,11428.57142857143
PG,11428.57142857143
NEK,11428.57142857143
NTIC,29333.333333333332
OCST,29333.333333333332
MTFS,29333.333333333332
OK,250.0
EPF,250.0
GS,250.0
PG,250.0
NEK,166666.66666666666
OOGGL,166666.66666666666
GMNA,166666.66666666666
MMM,166666.66666666666
GS,166666.66666666666
MZNA,166666.66666666666
PEP,1250.0
ABC,1250.0
MPJ,1250.0
CCSO,1250.0
FWC,1833.3333333333333
ABT,1833.3333333333333
MTFS,1833.3333333333333
TCA,1833.3333333333333
ALPA,1833.3333333333333
OCST,1833.3333333333333
HD,333.3333333333333
EG,333.3333333333333
ALPA,333.3333333333333
OK,9800.0
TWM,9800.0
GMNA,9800.0
EG,9800.0
NEK,9800.0
EPF,22000.0
MPJ,22000.0
ONH,22000.0
AB,22000.0
TCA,13333.333333333334
MMM,13333.333333333334
PG,13333.333333333334
GMNA,250000.0
CCSO,250000.0
FWC,250000.0
SM,250000.0
FWC,1000.0
HD,1000.0
MZNA,1000.0
MMM,1000.0
OCST,1000.0
DMC,32333.333333333332
LTSA,32333.333333333332
KRM,32333.333333333332
KRM,1250.0
MTFS,1250.0
ABC,1250.0
FWC,1250.0
ONH,7666.666666666667
OK,7666.666666666667
CCSO,7666.666666666667
PEP,7666.666666666667
GS,7666.666666666667
MMM,7666.666666666667
JJN,7666.666666666667
ALPA,7666.666666666667
OCST,7666.666666666667
AB,8166.666666666667
FWC,8166.666666666667
EPF,8166.666666666667
EG,8166.666666666667
ALPA,8166.666666666667
PEP,8166.666666666667
ABC,2500.0
CCSO,2500.0
PG,2500.0
OOGGL,2500.0
PG,5625.0
HD,5625.0
TCA,5625.0
ABT,5625.0
ALPA,5625.0
MZNA,5625.0
TWM,5625.0
OCST,5625.0
MTFS,333333.3333333333
HD,333333.3333333333
OK,333333.3333333333
LTSA,5444.444444444444
GMNA,5444.444444444444
ALPA,5444.444444444444
MTFS,5444.444444444444
TCA,5444.444444444444
HD,5444.444444444444
GS,5444.444444444444
MZNA,5444.444444444444
MMM,5444.444444444444
MTFS,3333.3333333333335
EG,3333.3333333333335
LTSA,3333.3333333333335
TWM,111.11111111111111
SM,111.11111111111111
OK,111.11111111111111
HD,111.11111111111111
ABT,111.11111111111111
GMNA,111.11111111111111
FWC,111.11111111111111
EPF,111.11111111111111
GS,111.11111111111111
TCA,32333.333333333332
MPJ,32333.333333333332
ABC,32333.333333333332
MPJ,11500.0
KRM,11500.0
OOGGL,11500.0
NTIC,11500.0
JJN,11500.0
MTFS,11500.0
LTSA,12250.0
GS,12250.0
MTFS,12250.0
KRM,12250.0
OK,11250.0
LTSA,11250.0
AB,11250.0
ABT,11250.0
MMM,3666.6666666666665
OCST,3666.6666666666665
TWM,3666.6666666666665
LTSA,26666.666666666668
AB,26666.666666666668
ALPA,26666.666666666668
KRM,24250.0
MMM,24250.0
ONH,24250.0
EG,24250.0
MMM,10000.0
HD,10000.0
ABC,10000.0
MZNA,10000.0
JJN,12250.0
OOGGL,12250.0
NTIC,12250.0
MZNA,12250.0
TCA,2500.0
OOGGL,2500.0
MZNA,2500.0
MTFS,2500.0
AB,500.0
MTFS,500.0
MTFS,1833.3333333333333
MMM,1833.3333333333333
FWC,1833.3333333333333
ALPA,1833.3333333333333
KRM,1833.3333333333333
OCST,1833.3333333333333
LTSA,18333.333333333332
EPF,18333.333333333332
KRM,18333.333333333332
ONH,1428.5714285714287
NEK,1428.5714285714287
FWC,1428.5714285714287
ABT,1428.5714285714287
TWM,1428.5714285714287
CCSO,1428.5714285714287
GS,1428.5714285714287
OCST,200.0
ALPA,200.0
FWC,200.0
JJN,200.0
EPF,200.0
OCST,16000.0
ABC,16000.0
TWM,16000.0
AB,16000.0
GMNA,16000.0
PG,12125.0
DMC,12125.0
EPF,12125.0
TCA,12125.0
OK,12125.0
GMNA,12125.0
NTIC,12125.0
HD,12125.0
GS,11500.0
NTIC,11500.0
OK,11500.0
DMC,11500.0
SM,11500.0
MTFS,11500.0
ABT,15000.0
PG,15000.0
NTIC,15000.0
DMC,15000.0
ALPA,15000.0
JJN,15000.0
ALPA,23000.0
DMC,23000.0
TCA,23000.0
EPF,3666.6666666666665
JJN,3666.6666666666665
LTSA,3666.6666666666665
OOGGL,7500.0
SM,7500.0
DMC,7500.0
CCSO,7500.0
PG,7500.0
EPF,7500.0
KRM,9800.0
HD,9800.0
MMM,9800.0
ABC,9800.0
TWM,9800.0
NEK,6666.666666666667
FWC,6666.666666666667
ALPA,6666.666666666667
EPF,6666.666666666667
DMC,6666.666666666667
HD,6666.666666666667
PG,5444.444444444444
JJN,5444.444444444444
SM,5444.444444444444
ALPA,5444.444444444444
MPJ,5444.444444444444
CCSO,5444.444444444444
NEK,5444.444444444444
OOGGL,5444.444444444444
OK,5444.444444444444
ONH,12857.142857142857
MMM,12857.142857142857
MPJ,12857.142857142857
HD,12857.142857142857
SM,12857.142857142857
AB,12857.142857142857
FWC,12857.142857142857
MMM,7500.0
ALPA,7500.0
FWC,7500.0
HD,7500.0
MTFS,7500.0
PEP,7500.0
TWM,13333.333333333334
EPF,13333.333333333334
MMM,13333.333333333334
OOGGL,1000.0
PG,1000.0
TWM,1000.0
NTIC,1000.0
ABC,1000.0
TWM,17250.0
NEK,17250.0
CCSO,17250.0
MMM,17250.0
TWM,1000.0
ONH,1000.0
PEP,1000.0
EG,1000.0
GS,1000.0
EPF,200000.0
JJN,200000.0
CCSO,200000.0
ABT,200000.0
PEP,200000.0
PEP,44000.0
OK,44000.0
KRM,24250.0
EG,24250.0
OOGGL,24250.0
TCA,24250.0
NTIC,1428.5714285714287
EPF,1428.5714285714287
EG,1428.5714285714287
NEK,1428.5714285714287
MTFS,1428.5714285714287
HD,1428.5714285714287
MZNA,1428.5714285714287
PG,17600.0
NTIC,17600.0
MMM,17600.0
ABT,17600.0
GS,17600.0
PG,26666.666666666668
MTFS,26666.666666666668
KRM,26666.666666666668
DMC,14666.666666666666
OK,14666.666666666666
ALPA,14666.666666666666
MTFS,14666.666666666666
SM,14666.666666666666
JJN,14666.666666666666
MPJ,125.0
EG,125.0
HD,125.0
TWM,125.0
GS,125.0
NTIC,125.0
NEK,125.0
SM,125.0
PEP,7857.142857142857
TWM,7857.142857142857
MPJ,7857.142857142857
PG,7857.142857142857
LTSA,7857.142857142857
OK,7857.142857142857
MZNA,7857.142857142857
MTFS,1000.0
NEK,1000.0
ABC,1000.0
JJN,1000.0
TWM,1000.0
ONH,6428.571428571428
EPF,6428.571428571428
MPJ,6428.571428571428
EG,6428.571428571428
FWC,6428.571428571428
LTSA,6428.571428571428
PEP,6428.571428571428
PG,2500.0
MTFS,2500.0
PEP,12250.0
EG,12250.0
ALPA,12250.0
TWM,12250.0
PEP,1666.6666666666667
FWC,1666.6666666666667
ABC,1666.6666666666667
OCST,1666.6666666666667
OOGGL,1666.6666666666667
DMC,1666.6666666666667
NEK,11000.0
TWM,11000.0
EPF,11000.0
HD,11000.0
CCSO,11000.0
ABT,13800.0
JJN,13800.0
TWM,13800.0
MZNA,13800.0
DMC,13800.0
ONH,24250.0
MZNA,24250.0
MMM,24250.0
DMC,24250.0
MZNA,8166.666666666667
MTFS,8166.666666666667
PG,8166.666666666667
ABT,8166.666666666667
ALPA,8166.666666666667
EPF,8166.666666666667
MMM,22500.0
